slick: 7.0, 3.9047619047619047, 1.0
glisk: 7.0, 4.095238095238095, 1.0
kelps: 7.0, 4.190476190476191, 1.0
slung: 7.0, 4.285714285714286, 1.0
helms: 7.0, 4.619047619047619, 1.0
slump: 8.0, 3.6666666666666665, 1.0
plush: 8.0, 3.857142857142857, 1.0
sulph: 8.0, 4.190476190476191, 1.0
helps: 8.0, 4.238095238095238, 1.0
spelk: 8.0, 4.285714285714286, 1.0
plums: 8.0, 4.333333333333333, 1.0
mulsh: 8.0, 4.380952380952381, 1.0
sculk: 8.0, 4.380952380952381, 1.0
skelp: 8.0, 4.380952380952381, 1.0
slack: 8.0, 4.476190476190476, 1.0
lumps: 8.0, 4.476190476190476, 1.0
plugs: 8.0, 4.619047619047619, 1.0
skald: 8.0, 4.666666666666667, 1.0
sling: 8.0, 4.857142857142857, 1.0
klaps: 8.0, 4.857142857142857, 1.0
skelm: 8.0, 4.857142857142857, 1.0
clips: 8.0, 4.904761904761905, 1.0
pulks: 8.0, 4.904761904761905, 1.0
sklim: 8.0, 4.904761904761905, 1.0
slang: 8.0, 4.9523809523809526, 1.0
slink: 8.0, 4.9523809523809526, 1.0
flisk: 8.0, 4.9523809523809526, 1.0
lucks: 8.0, 4.9523809523809526, 1.0
seeld: 8.0, 4.9523809523809526, 1.0
kilps: 8.0, 5.0, 1.0
sclim: 8.0, 5.0, 1.0
gulps: 8.0, 5.238095238095238, 1.0
culms: 8.0, 5.285714285714286, 1.0
lakhs: 8.0, 5.333333333333333, 1.0
polks: 8.0, 5.571428571428571, 1.0
plash: 9.0, 4.333333333333333, 1.0
plesh: 9.0, 4.333333333333333, 1.0
plasm: 9.0, 4.428571428571429, 1.0
spald: 9.0, 4.428571428571429, 1.0
speld: 9.0, 4.428571428571429, 1.0
sculp: 9.0, 4.619047619047619, 1.0
shlep: 9.0, 4.714285714285714, 1.0
shuln: 9.0, 4.714285714285714, 1.0
sylph: 9.0, 4.714285714285714, 1.0
scald: 9.0, 4.809523809523809, 1.0
scold: 9.0, 4.809523809523809, 1.0
slunk: 9.0, 4.809523809523809, 1.0
leish: 9.0, 4.857142857142857, 1.0
shalm: 9.0, 4.904761904761905, 1.0
splog: 9.0, 4.904761904761905, 1.0
plims: 9.0, 4.9523809523809526, 1.0
schul: 9.0, 4.9523809523809526, 1.0
slipe: 9.0, 4.9523809523809526, 1.0
slips: 9.0, 4.9523809523809526, 1.0
slipt: 9.0, 4.9523809523809526, 1.0
welsh: 9.0, 5.095238095238095, 1.0
psalm: 9.0, 5.142857142857143, 1.0
licks: 9.0, 5.142857142857143, 1.0
limps: 9.0, 5.142857142857143, 1.0
hulks: 9.0, 5.190476190476191, 1.0
pelfs: 9.0, 5.190476190476191, 1.0
plods: 9.0, 5.238095238095238, 1.0
spill: 9.0, 5.285714285714286, 1.0
spilt: 9.0, 5.285714285714286, 1.0
blips: 9.0, 5.285714285714286, 1.0
kemps: 9.0, 5.285714285714286, 1.0
sepal: 9.0, 5.285714285714286, 1.0
spile: 9.0, 5.285714285714286, 1.0
velds: 9.0, 5.285714285714286, 1.0
slank: 9.0, 5.333333333333333, 1.0
clads: 9.0, 5.380952380952381, 1.0
clods: 9.0, 5.380952380952381, 1.0
glops: 9.0, 5.380952380952381, 1.0
selah: 9.0, 5.380952380952381, 1.0
slish: 9.0, 5.380952380952381, 1.0
spawl: 9.0, 5.380952380952381, 1.0
lunch: 9.0, 5.428571428571429, 1.0
slide: 9.0, 5.428571428571429, 1.0
leuds: 9.0, 5.476190476190476, 1.0
slaid: 9.0, 5.476190476190476, 1.0
slive: 9.0, 5.476190476190476, 1.0
sloid: 9.0, 5.476190476190476, 1.0
leash: 9.0, 5.523809523809524, 1.0
heils: 9.0, 5.523809523809524, 1.0
slugs: 9.0, 5.523809523809524, 1.0
alaps: 9.0, 5.571428571428571, 1.0
lamps: 9.0, 5.571428571428571, 1.0
flask: 9.0, 5.619047619047619, 1.0
dhals: 9.0, 5.619047619047619, 1.0
dhols: 9.0, 5.619047619047619, 1.0
kohls: 9.0, 5.619047619047619, 1.0
slice: 9.0, 5.666666666666667, 1.0
dahls: 9.0, 5.666666666666667, 1.0
holds: 9.0, 5.666666666666667, 1.0
holks: 9.0, 5.666666666666667, 1.0
segol: 9.0, 5.666666666666667, 1.0
lacks: 9.0, 5.714285714285714, 1.0
locks: 9.0, 5.714285714285714, 1.0
peals: 9.0, 5.714285714285714, 1.0
peels: 9.0, 5.714285714285714, 1.0
pells: 9.0, 5.714285714285714, 1.0
spiel: 9.0, 5.761904761904762, 1.0
split: 9.0, 5.761904761904762, 1.0
spoil: 9.0, 5.761904761904762, 1.0
plans: 9.0, 5.761904761904762, 1.0
sidle: 9.0, 5.761904761904762, 1.0
sield: 9.0, 5.761904761904762, 1.0
skelf: 9.0, 5.761904761904762, 1.0
spail: 9.0, 5.761904761904762, 1.0
speil: 9.0, 5.761904761904762, 1.0
spial: 9.0, 5.761904761904762, 1.0
gulch: 9.0, 5.809523809523809, 1.0
skill: 9.0, 5.809523809523809, 1.0
gulph: 9.0, 5.809523809523809, 1.0
pulis: 9.0, 5.904761904761905, 1.0
simul: 9.0, 5.904761904761905, 1.0
pilus: 9.0, 5.9523809523809526, 1.0
golps: 9.0, 6.0, 1.0
halms: 9.0, 6.0, 1.0
holms: 9.0, 6.0, 1.0
palms: 9.0, 6.0, 1.0
calks: 9.0, 6.0476190476190474, 1.0
colds: 9.0, 6.0476190476190474, 1.0
scowl: 9.0, 6.095238095238095, 1.0
slave: 9.0, 6.142857142857143, 1.0
leaps: 9.0, 6.142857142857143, 1.0
leeps: 9.0, 6.142857142857143, 1.0
lerps: 9.0, 6.142857142857143, 1.0
leugh: 9.0, 6.142857142857143, 1.0
pelas: 9.0, 6.142857142857143, 1.0
peles: 9.0, 6.142857142857143, 1.0
pelts: 9.0, 6.142857142857143, 1.0
slove: 9.0, 6.142857142857143, 1.0
yelps: 9.0, 6.142857142857143, 1.0
heals: 9.0, 6.190476190476191, 1.0
heels: 9.0, 6.190476190476191, 1.0
hells: 9.0, 6.190476190476191, 1.0
herls: 9.0, 6.190476190476191, 1.0
sigla: 9.0, 6.190476190476191, 1.0
silds: 9.0, 6.190476190476191, 1.0
soldi: 9.0, 6.190476190476191, 1.0
solid: 9.0, 6.238095238095238, 1.0
heles: 9.0, 6.238095238095238, 1.0
helos: 9.0, 6.238095238095238, 1.0
lehrs: 9.0, 6.238095238095238, 1.0
lense: 9.0, 6.238095238095238, 1.0
siled: 9.0, 6.238095238095238, 1.0
seils: 9.0, 6.285714285714286, 1.0
swoln: 9.0, 6.333333333333333, 1.0
selfs: 9.0, 6.380952380952381, 1.0
liths: 9.0, 6.571428571428571, 1.0
sewel: 9.0, 6.619047619047619, 1.0
sigil: 9.0, 6.666666666666667, 1.0
blush: 10.0, 4.761904761904762, 1.0
delph: 10.0, 4.904761904761905, 1.0
flush: 10.0, 4.9523809523809526, 1.0
shlub: 10.0, 5.0, 1.0
melds: 10.0, 5.0476190476190474, 1.0
slurp: 10.0, 5.095238095238095, 1.0
clash: 10.0, 5.238095238095238, 1.0
gelds: 10.0, 5.238095238095238, 1.0
clasp: 10.0, 5.285714285714286, 1.0
clubs: 10.0, 5.285714285714286, 1.0
lends: 10.0, 5.285714285714286, 1.0
spule: 10.0, 5.285714285714286, 1.0
scalp: 10.0, 5.333333333333333, 1.0
slued: 10.0, 5.380952380952381, 1.0
clags: 10.0, 5.428571428571429, 1.0
clegs: 10.0, 5.428571428571429, 1.0
clogs: 10.0, 5.428571428571429, 1.0
flips: 10.0, 5.428571428571429, 1.0
alums: 10.0, 5.571428571428571, 1.0
gecks: 10.0, 5.571428571428571, 1.0
slush: 10.0, 5.619047619047619, 1.0
slums: 10.0, 5.619047619047619, 1.0
bluds: 10.0, 5.666666666666667, 1.0
buhls: 10.0, 5.666666666666667, 1.0
claps: 10.0, 5.666666666666667, 1.0
clops: 10.0, 5.666666666666667, 1.0
sulci: 10.0, 5.666666666666667, 1.0
child: 10.0, 5.714285714285714, 1.0
decks: 10.0, 5.714285714285714, 1.0
lochs: 10.0, 5.714285714285714, 1.0
spaul: 10.0, 5.761904761904762, 1.0
pulse: 10.0, 5.809523809523809, 1.0
clams: 10.0, 5.809523809523809, 1.0
clems: 10.0, 5.809523809523809, 1.0
mulch: 10.0, 5.857142857142857, 1.0
shill: 10.0, 5.857142857142857, 1.0
shily: 10.0, 5.857142857142857, 1.0
shawl: 10.0, 5.904761904761905, 1.0
alecs: 10.0, 5.904761904761905, 1.0
plues: 10.0, 5.904761904761905, 1.0
selva: 10.0, 5.904761904761905, 1.0
shiel: 10.0, 5.904761904761905, 1.0
silva: 10.0, 5.904761904761905, 1.0
stulm: 10.0, 5.904761904761905, 1.0
skulk: 10.0, 6.0, 1.0
